t,value
1741048153,2004
1741048154,2004
1741048155,2004
1741048156,2004
1741048157,2004
1741048158,2004
1741048159,2004
1741048160,2004
1741048161,2004
1741048162,2004
1741048163,2004
1741048164,2004
1741048165,2004
1741048166,2004
1741048167,2004
1741048168,2004
1741048169,2004
1741048170,2004
1741048171,2004
1741048172,2004
1741048173,2004
1741048174,2004
1741048175,2004
1741048176,2004
1741048177,2004
1741048178,2004
1741048179,2004
1741048180,2004
1741048181,2004
1741048182,2004
1741048183,2004
1741048184,2004
1741048185,2004
1741048186,2004
1741048187,2004
1741048188,2004
1741048189,2004
1741048191,2004
1741048192,2004
1741048193,2004
1741048194,2004
1741048195,2004
1741048196,2004
1741048197,2004
1741048198,2001
1741048199,2001
1741048200,2001
1741048201,2001
1741048202,2001
1741048203,2001
1741048204,2001
1741048205,2001
1741048206,2001
1741048207,2001
1741048207,2001
1741048207,0
